"DateTime","Severity","Message"
"12/5/2017 2:29:06 AM","Info","Importing C:\installation\apps\EnergyData Metadata.qvf"
"12/5/2017 2:29:16 AM","Info","Importing applications from c:\shared-content\applications"
"12/5/2017 2:29:16 AM","Info","Adding Websocket Origin White List"
"12/5/2017 2:29:27 AM","Info","Enabling HTTP access on Central Node proxy"
"12/5/2017 2:32:27 AM","Info","Starting q-provisioned.ps1"
"12/5/2017 2:32:28 AM","Info","Updating Windows License"
"12/5/2017 2:32:28 AM","Info","Checking for Windows Server License."
"12/5/2017 2:32:28 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"12/5/2017 2:32:28 AM","Info","Updating Host file"
"12/5/2017 2:32:28 AM","Info","Starting q-updateHosts"
"12/5/2017 2:32:29 AM","Info","Updating HOSTS file"
"12/5/2017 2:32:30 AM","Info","Server provisioning Complete."
"12/6/2017 12:23:04 AM","Info","Starting q-background.ps1"
"12/6/2017 12:23:04 AM","Info","Downloading BgInfo"
"12/6/2017 12:23:11 AM","Info","Copying BgInfo script"
"12/6/2017 12:23:11 AM","Info","Setting background and BgInfo"
"12/6/2017 12:23:16 AM","Info","Starting q-user-setup.ps1"
"12/6/2017 12:23:16 AM","Info","Disabling Password Complexity"
"12/6/2017 12:23:17 AM","Info","Installing carbon"
"12/6/2017 12:23:19 AM","Info","Granting Qlik account Remote Interactive Logon Right"
"12/6/2017 12:23:30 AM","Info","Adding Qlik user to Remote Desktop Users"
"12/6/2017 12:23:44 AM","Info","Adding Qlik user to local Administrators"
"12/6/2017 12:23:58 AM","Info","Starting qs-getBinary.ps1"
"12/6/2017 12:23:58 AM","Info","Qlik Sense version to install: Qlik Sense November 2017"
"12/6/2017 12:23:58 AM","Info","Binary found for Qlik Sense November 2017"
"12/6/2017 12:23:58 AM","Info","Copying binary files from c:\shared-content\binaries\Qlik Sense November 2017 to c:\shared-content\binaries"
"12/6/2017 12:24:00 AM","Info","Starting qs-initial-cfg.ps1"
"12/6/2017 12:24:01 AM","Info","Creating Service Account qservice"
"12/6/2017 12:24:01 AM","Info","Creating directory c:\QlikShare"
"12/6/2017 12:24:01 AM","Info","Creating QlikShare SMB Share"
"12/6/2017 12:24:02 AM","Info","Installing NuGet package provider"
"12/6/2017 12:24:17 AM","Info","Installing DesiredState module"
"12/6/2017 12:24:32 AM","Info","Installing Networking module"
"12/6/2017 12:24:40 AM","Info","Installing SMB module"
"12/6/2017 12:24:46 AM","Info","Installing Qlik-CLI module"
"12/6/2017 12:24:55 AM","Info","Installing Qlik-DSC module"
"12/6/2017 12:25:00 AM","Info","Adding service account to local administrators group."
"12/6/2017 12:25:15 AM","Info","Opening Firewall ports 443/4244, 80/4248; iPortal 3090; Session-Apps 4000; Ticket 5000-6000;"
"12/6/2017 12:25:16 AM","Info","Starting qs-install.ps1"
"12/6/2017 12:25:16 AM","Info","Installing Shared Persistence"
"12/6/2017 12:25:16 AM","Info","Installing Qlik Sense Server from c:\shared-content\binaries"
"12/6/2017 12:32:24 AM","Info","Starting qs-post-cfg.ps1"
"12/6/2017 12:32:24 AM","Info","Waiting for installation to finish and services to come up..."
"12/6/2017 12:32:24 AM","Warn","StatusCode is 0"
"12/6/2017 12:32:28 AM","Warn","Server down, waiting 20 seconds"
"12/6/2017 12:32:48 AM","Warn","StatusCode is 0"
"12/6/2017 12:32:53 AM","Warn","Server down, waiting 20 seconds"
"12/6/2017 12:33:13 AM","Warn","StatusCode is 0"
"12/6/2017 12:33:18 AM","Warn","Server down, waiting 20 seconds"
"12/6/2017 12:33:38 AM","Warn","StatusCode is 0"
"12/6/2017 12:33:39 AM","Info","Qlik Sense Proxy responding on QMI-QS-SESSAPP2, status code: 200"
"12/6/2017 12:33:39 AM","Info","Connecting to Qlik Sense Repository Service on QMI-QS-SESSAPP2"
"12/6/2017 12:33:42 AM","Info","Setting license: 9999000000001069"
"12/6/2017 12:33:43 AM","Info","Adding user license rule to grant Everyone Tokens."
"12/6/2017 12:33:43 AM","Info","Adding Qlik user."
"12/6/2017 12:33:43 AM","Info","Granting Root Admin role to Qlik user"
"12/6/2017 12:33:44 AM","Info","Importing extensions from c:\installation\extensions"
"12/6/2017 12:33:44 AM","Info","Importing extensions from c:\shared-content\extensions"
"12/6/2017 12:33:44 AM","Info","Connecting as user Qlik to QRS"
"12/6/2017 12:33:44 AM","Info","Importing applications from c:\installation\applications"
"12/6/2017 12:33:44 AM","Info","Importing C:\installation\apps\EnergyData Metadata.qvf"
"12/6/2017 12:33:56 AM","Info","Importing applications from c:\shared-content\applications"
"12/6/2017 12:33:56 AM","Info","Adding Websocket Origin White List"
"12/6/2017 12:34:07 AM","Info","Enabling HTTP access on Central Node proxy"
"12/6/2017 12:38:19 AM","Info","Starting q-provisioned.ps1"
"12/6/2017 12:38:19 AM","Info","Updating Windows License"
"12/6/2017 12:38:19 AM","Info","Checking for Windows Server License."
"12/6/2017 12:38:19 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"12/6/2017 12:38:19 AM","Info","Updating Host file"
"12/6/2017 12:38:19 AM","Info","Starting q-updateHosts"
"12/6/2017 12:38:20 AM","Info","Updating HOSTS file"
"12/6/2017 12:38:21 AM","Info","Server provisioning Complete."
"12/6/2017 7:22:23 AM","Info","Starting q-background.ps1"
"12/6/2017 7:22:23 AM","Info","Downloading BgInfo"
"12/6/2017 7:22:31 AM","Info","Copying BgInfo script"
"12/6/2017 7:22:31 AM","Info","Setting background and BgInfo"
"12/6/2017 7:22:37 AM","Info","Starting q-user-setup.ps1"
"12/6/2017 7:22:37 AM","Info","Disabling Password Complexity"
"12/6/2017 7:22:38 AM","Info","Installing carbon"
"12/6/2017 7:22:41 AM","Info","Granting Qlik account Remote Interactive Logon Right"
"12/6/2017 7:22:53 AM","Info","Adding Qlik user to Remote Desktop Users"
"12/6/2017 7:23:07 AM","Info","Adding Qlik user to local Administrators"
"12/6/2017 7:23:21 AM","Info","Starting qs-getBinary.ps1"
"12/6/2017 7:23:21 AM","Info","Qlik Sense version to install: Qlik Sense November 2017"
"12/6/2017 7:23:21 AM","Info","Binary found for Qlik Sense November 2017"
"12/6/2017 7:23:21 AM","Info","Copying binary files from c:\shared-content\binaries\Qlik Sense November 2017 to c:\shared-content\binaries"
"12/6/2017 7:23:23 AM","Info","Starting qs-initial-cfg.ps1"
"12/6/2017 7:23:23 AM","Info","Creating Service Account qservice"
"12/6/2017 7:23:23 AM","Error","Cannot bind argument to parameter 'String' because it is null."
"12/6/2017 7:28:39 AM","Info","Starting q-background.ps1"
"12/6/2017 7:28:39 AM","Info","Downloading BgInfo"
"12/6/2017 7:28:45 AM","Info","Copying BgInfo script"
"12/6/2017 7:28:46 AM","Info","Setting background and BgInfo"
"12/6/2017 7:28:52 AM","Info","Starting q-user-setup.ps1"
"12/6/2017 7:28:52 AM","Info","Disabling Password Complexity"
"12/6/2017 7:28:53 AM","Info","Installing carbon"
"12/6/2017 7:28:54 AM","Info","Granting Qlik account Remote Interactive Logon Right"
"12/6/2017 7:29:04 AM","Info","Adding Qlik user to Remote Desktop Users"
"12/6/2017 7:29:18 AM","Info","Adding Qlik user to local Administrators"
"12/6/2017 7:29:32 AM","Info","Starting qs-getBinary.ps1"
"12/6/2017 7:29:33 AM","Info","Qlik Sense version to install: Qlik Sense November 2017"
"12/6/2017 7:29:33 AM","Info","Binary found for Qlik Sense November 2017"
"12/6/2017 7:29:33 AM","Info","Copying binary files from c:\shared-content\binaries\Qlik Sense November 2017 to c:\shared-content\binaries"
"12/6/2017 7:29:34 AM","Info","Starting qs-initial-cfg.ps1"
"12/6/2017 7:29:34 AM","Info","Creating Service Account qservice"
"12/6/2017 7:29:34 AM","Info","Creating directory c:\QlikShare"
"12/6/2017 7:29:34 AM","Info","Creating QlikShare SMB Share"
"12/6/2017 7:29:35 AM","Info","Installing NuGet package provider"
"12/6/2017 7:29:52 AM","Info","Installing DesiredState module"
"12/6/2017 7:30:08 AM","Info","Installing Networking module"
"12/6/2017 7:30:17 AM","Info","Installing SMB module"
"12/6/2017 7:30:22 AM","Info","Installing Qlik-CLI module"
"12/6/2017 7:30:29 AM","Info","Installing Qlik-DSC module"
"12/6/2017 7:30:35 AM","Info","Adding service account to local administrators group."
"12/6/2017 7:30:49 AM","Info","Opening Firewall ports 443/4244, 80/4248; iPortal 3090; Session-Apps 4000; Ticket 5000-6000;"
"12/6/2017 7:30:51 AM","Info","Starting qs-install.ps1"
"12/6/2017 7:30:51 AM","Info","Installing Shared Persistence"
"12/6/2017 7:30:51 AM","Info","Installing Qlik Sense Server from c:\shared-content\binaries"
"12/6/2017 7:38:28 AM","Info","Starting qs-post-cfg.ps1"
"12/6/2017 7:38:28 AM","Info","Waiting for installation to finish and services to come up..."
"12/6/2017 7:38:28 AM","Warn","StatusCode is 0"
"12/6/2017 7:38:32 AM","Warn","Server down, waiting 20 seconds"
"12/6/2017 7:38:52 AM","Warn","StatusCode is 0"
"12/6/2017 7:38:56 AM","Warn","Server down, waiting 20 seconds"
"12/6/2017 7:39:17 AM","Warn","StatusCode is 0"
"12/6/2017 7:39:22 AM","Warn","Server down, waiting 20 seconds"
"12/6/2017 7:39:42 AM","Warn","StatusCode is 0"
"12/6/2017 7:39:42 AM","Info","Qlik Sense Proxy responding on QMI-QS-SESSAPP2, status code: 200"
"12/6/2017 7:39:42 AM","Info","Connecting to Qlik Sense Repository Service on QMI-QS-SESSAPP2"
"12/6/2017 7:39:44 AM","Info","Setting license: 9999000000001069"
"12/6/2017 7:39:45 AM","Info","Adding user license rule to grant Everyone Tokens."
"12/6/2017 7:39:45 AM","Info","Adding Qlik user."
"12/6/2017 7:39:45 AM","Info","Granting Root Admin role to Qlik user"
"12/6/2017 7:39:46 AM","Info","Importing extensions from c:\installation\extensions"
"12/6/2017 7:39:46 AM","Info","Importing extensions from c:\shared-content\extensions"
"12/6/2017 7:39:46 AM","Info","Connecting as user Qlik to QRS"
"12/6/2017 7:39:47 AM","Info","Importing applications from c:\installation\applications"
"12/6/2017 7:39:47 AM","Info","Importing C:\installation\apps\EnergyData Metadata.qvf"
"12/6/2017 7:39:52 AM","Info","Importing applications from c:\shared-content\applications"
"12/6/2017 7:39:53 AM","Info","Adding Websocket Origin White List"
"12/6/2017 7:40:04 AM","Info","Enabling HTTP access on Central Node proxy"
"12/6/2017 7:49:43 AM","Info","Starting q-provisioned.ps1"
"12/6/2017 7:49:43 AM","Info","Updating Windows License"
"12/6/2017 7:49:45 AM","Info","Checking for Windows Server License."
"12/6/2017 7:49:45 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"12/6/2017 7:49:47 AM","Info","Updating Host file"
"12/6/2017 7:49:48 AM","Info","Starting q-updateHosts"
"12/6/2017 7:49:51 AM","Info","Updating HOSTS file"
"12/6/2017 7:50:11 AM","Info","Server provisioning Complete."
"12/7/2017 2:42:46 AM","Info","Starting q-background.ps1"
"12/7/2017 2:42:46 AM","Info","Downloading BgInfo"
"12/7/2017 2:42:51 AM","Info","Copying BgInfo script"
"12/7/2017 2:42:51 AM","Info","Setting background and BgInfo"
"12/7/2017 2:42:59 AM","Info","Starting q-user-setup.ps1"
"12/7/2017 2:42:59 AM","Info","Disabling Password Complexity"
"12/7/2017 2:42:59 AM","Info","Installing carbon"
"12/7/2017 2:43:01 AM","Info","Granting Qlik account Remote Interactive Logon Right"
"12/7/2017 2:43:13 AM","Info","Adding Qlik user to Remote Desktop Users"
"12/7/2017 2:43:27 AM","Info","Adding Qlik user to local Administrators"
"12/7/2017 2:43:41 AM","Info","Starting qs-getBinary.ps1"
"12/7/2017 2:43:41 AM","Info","Qlik Sense version to install: Qlik Sense November 2017"
"12/7/2017 2:43:41 AM","Info","Binary found for Qlik Sense November 2017"
"12/7/2017 2:43:41 AM","Info","Copying binary files from c:\shared-content\binaries\Qlik Sense November 2017 to c:\shared-content\binaries"
"12/7/2017 2:43:42 AM","Info","Starting qs-initial-cfg.ps1"
"12/7/2017 2:43:42 AM","Info","Creating Service Account qservice"
"12/7/2017 2:43:42 AM","Info","Creating directory c:\QlikShare"
"12/7/2017 2:43:42 AM","Info","Creating QlikShare SMB Share"
"12/7/2017 2:43:43 AM","Info","Installing NuGet package provider"
"12/7/2017 2:43:58 AM","Info","Installing DesiredState module"
"12/7/2017 2:44:13 AM","Info","Installing Networking module"
"12/7/2017 2:44:21 AM","Info","Installing SMB module"
"12/7/2017 2:44:26 AM","Info","Installing Qlik-CLI module"
"12/7/2017 2:44:33 AM","Info","Installing Qlik-DSC module"
"12/7/2017 2:44:39 AM","Info","Adding service account to local administrators group."
"12/7/2017 2:44:53 AM","Info","Opening Firewall ports 443/4244, 80/4248; iPortal 3090; Session-Apps 4000; Ticket 5000-6000;"
"12/7/2017 2:44:54 AM","Info","Starting qs-install.ps1"
"12/7/2017 2:44:54 AM","Info","Installing Shared Persistence"
"12/7/2017 2:44:54 AM","Info","Installing Qlik Sense Server from c:\shared-content\binaries"
"12/7/2017 2:52:06 AM","Info","Starting qs-post-cfg.ps1"
"12/7/2017 2:52:06 AM","Info","Waiting for installation to finish and services to come up..."
"12/7/2017 2:52:06 AM","Warn","StatusCode is 0"
"12/7/2017 2:52:11 AM","Warn","Server down, waiting 20 seconds"
"12/7/2017 2:52:31 AM","Warn","StatusCode is 0"
"12/7/2017 2:52:35 AM","Warn","Server down, waiting 20 seconds"
"12/7/2017 2:52:55 AM","Warn","StatusCode is 0"
"12/7/2017 2:53:00 AM","Warn","Server down, waiting 20 seconds"
"12/7/2017 2:53:20 AM","Warn","StatusCode is 0"
"12/7/2017 2:53:21 AM","Info","Qlik Sense Proxy responding on QMI-QS-SESSAPP2, status code: 200"
"12/7/2017 2:53:21 AM","Info","Connecting to Qlik Sense Repository Service on QMI-QS-SESSAPP2"
"12/7/2017 2:53:23 AM","Info","Setting license: 9999000000001069"
"12/7/2017 2:53:24 AM","Info","Adding user license rule to grant Everyone Tokens."
"12/7/2017 2:53:25 AM","Info","Adding Qlik user."
"12/7/2017 2:53:26 AM","Info","Granting Root Admin role to Qlik user"
"12/7/2017 2:53:26 AM","Info","Importing extensions from c:\installation\extensions"
"12/7/2017 2:53:27 AM","Info","Importing extensions from c:\shared-content\extensions"
"12/7/2017 2:53:27 AM","Info","Connecting as user Qlik to QRS"
"12/7/2017 2:53:27 AM","Info","Importing applications from c:\installation\applications"
"12/7/2017 2:53:28 AM","Info","Importing C:\installation\apps\EnergyData Metadata.qvf"
"12/7/2017 2:53:44 AM","Info","Importing applications from c:\shared-content\applications"
"12/7/2017 2:53:44 AM","Info","Adding Websocket Origin White List"
"12/7/2017 2:53:55 AM","Info","Enabling HTTP access on Central Node proxy"
"12/7/2017 2:57:45 AM","Info","Starting q-provisioned.ps1"
"12/7/2017 2:57:45 AM","Info","Updating Windows License"
"12/7/2017 2:57:45 AM","Info","Checking for Windows Server License."
"12/7/2017 2:57:46 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"12/7/2017 2:57:47 AM","Info","Updating Host file"
"12/7/2017 2:57:47 AM","Info","Starting q-updateHosts"
"12/7/2017 2:57:47 AM","Info","Updating HOSTS file"
"12/7/2017 2:57:50 AM","Info","Server provisioning Complete."
"12/18/2017 6:28:51 AM","Info","Starting q-background.ps1"
"12/18/2017 6:28:51 AM","Info","Downloading BgInfo"
"12/18/2017 6:29:02 AM","Info","Copying BgInfo script"
"12/18/2017 6:29:02 AM","Info","Setting background and BgInfo"
"12/18/2017 6:29:09 AM","Info","Starting q-user-setup.ps1"
"12/18/2017 6:29:09 AM","Info","Disabling Password Complexity"
"12/18/2017 6:29:10 AM","Info","Installing carbon"
"12/18/2017 6:29:12 AM","Info","Granting Qlik account Remote Interactive Logon Right"
"12/18/2017 6:29:24 AM","Info","Adding Qlik user to Remote Desktop Users"
"12/18/2017 6:29:38 AM","Info","Adding Qlik user to local Administrators"
"12/18/2017 6:29:52 AM","Info","Starting qs-getBinary.ps1"
"12/18/2017 6:29:52 AM","Info","Qlik Sense version to install: Qlik Sense November 2017 Patch 1"
"12/18/2017 6:29:52 AM","Info","Binary found for Qlik Sense November 2017 Patch 1"
"12/18/2017 6:29:52 AM","Info","Copying binary files from c:\shared-content\binaries\Qlik Sense November 2017 Patch 1 to c:\shared-content\binaries"
"12/18/2017 6:29:55 AM","Info","Starting qs-initial-cfg.ps1"
"12/18/2017 6:29:55 AM","Info","Creating Service Account qservice"
"12/18/2017 6:29:55 AM","Info","Creating directory c:\QlikShare"
"12/18/2017 6:29:55 AM","Info","Creating QlikShare SMB Share"
"12/18/2017 6:29:57 AM","Info","Installing NuGet package provider"
"12/18/2017 6:30:12 AM","Info","Installing DesiredState module"
"12/18/2017 6:30:28 AM","Info","Installing Networking module"
"12/18/2017 6:30:36 AM","Info","Installing SMB module"
"12/18/2017 6:30:41 AM","Info","Installing Qlik-CLI module"
"12/18/2017 6:30:50 AM","Info","Installing Qlik-DSC module"
"12/18/2017 6:31:00 AM","Info","Adding service account to local administrators group."
"12/18/2017 6:31:14 AM","Info","Opening Firewall ports 443/4244, 80/4248; iPortal 3090; Session-Apps 4000; Ticket 5000-6000;"
"12/18/2017 6:31:16 AM","Info","Starting qs-install.ps1"
"12/18/2017 6:31:16 AM","Info","Installing Shared Persistence"
"12/18/2017 6:31:16 AM","Info","Installing Qlik Sense Server from c:\shared-content\binaries"
"12/18/2017 6:38:37 AM","Info","Starting qs-post-cfg.ps1"
"12/18/2017 6:38:37 AM","Info","Waiting for installation to finish and services to come up..."
"12/18/2017 6:38:37 AM","Warn","StatusCode is 0"
"12/18/2017 6:38:41 AM","Warn","Server down, waiting 20 seconds"
"12/18/2017 6:39:01 AM","Warn","StatusCode is 0"
"12/18/2017 6:39:05 AM","Warn","Server down, waiting 20 seconds"
"12/18/2017 6:39:25 AM","Warn","StatusCode is 0"
"12/18/2017 6:39:30 AM","Warn","Server down, waiting 20 seconds"
"12/18/2017 6:39:50 AM","Warn","StatusCode is 0"
"12/18/2017 6:39:56 AM","Warn","Server down, waiting 20 seconds"
"12/18/2017 6:40:16 AM","Warn","StatusCode is 0"
"12/18/2017 6:40:16 AM","Info","Qlik Sense Proxy responding on QMI-QS-SESSAPP2, status code: 200"
"12/18/2017 6:40:16 AM","Info","Connecting to Qlik Sense Repository Service on QMI-QS-SESSAPP2"
"12/18/2017 6:40:18 AM","Info","Setting license: 9999000000001069"
"12/18/2017 6:40:19 AM","Info","Adding user license rule to grant Everyone Tokens."
"12/18/2017 6:40:20 AM","Info","Adding Qlik user."
"12/18/2017 6:40:20 AM","Info","Granting Root Admin role to Qlik user"
"12/18/2017 6:40:21 AM","Info","Importing extensions from c:\installation\extensions"
"12/18/2017 6:40:21 AM","Info","Importing extensions from c:\shared-content\extensions"
"12/18/2017 6:40:21 AM","Info","Connecting as user Qlik to QRS"
"12/18/2017 6:40:22 AM","Info","Importing applications from c:\installation\applications"
"12/18/2017 6:40:23 AM","Info","Importing C:\installation\apps\EnergyData Metadata.qvf"
"12/18/2017 6:40:30 AM","Info","Importing applications from c:\shared-content\applications"
"12/18/2017 6:40:30 AM","Info","Adding Websocket Origin White List"
"12/18/2017 6:40:41 AM","Info","Enabling HTTP access on Central Node proxy"
"12/18/2017 6:40:43 AM","Info","Starting qs-update.ps1"
"12/18/2017 6:40:43 AM","Info","Installing Update"
"12/18/2017 6:41:30 AM","Info","Restarting Qlik Services"
"12/18/2017 6:41:48 AM","Info","StatusCode is 0"
"12/18/2017 6:41:55 AM","Warn","Server down, waiting 20 seconds"
"12/18/2017 6:42:16 AM","Info","StatusCode is 0"
"12/18/2017 6:42:25 AM","Warn","Server down, waiting 20 seconds"
"12/18/2017 6:42:50 AM","Info","StatusCode is 0"
"12/18/2017 6:42:55 AM","Warn","Server down, waiting 20 seconds"
"12/18/2017 6:43:15 AM","Info","StatusCode is 0"
"12/18/2017 6:43:16 AM","Info","Qlik Sense Proxy responding on QMI-QS-SESSAPP2, status code: 200"
"12/18/2017 6:48:42 AM","Info","Starting q-provisioned.ps1"
"12/18/2017 6:48:42 AM","Info","Updating Windows License"
"12/18/2017 6:48:43 AM","Info","Checking for Windows Server License."
"12/18/2017 6:48:43 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"12/18/2017 6:48:43 AM","Info","Updating Host file"
"12/18/2017 6:48:44 AM","Info","Starting q-updateHosts"
"12/18/2017 6:48:44 AM","Info","Updating HOSTS file"
"12/18/2017 6:48:46 AM","Info","Server provisioning Complete."
"12/18/2017 11:42:11 PM","Info","Starting q-background.ps1"
"12/18/2017 11:42:14 PM","Info","Downloading BgInfo"
"12/18/2017 11:42:25 PM","Info","Copying BgInfo script"
"12/18/2017 11:42:25 PM","Info","Setting background and BgInfo"
"12/18/2017 11:42:31 PM","Info","Starting q-user-setup.ps1"
"12/18/2017 11:42:31 PM","Info","Disabling Password Complexity"
"12/18/2017 11:42:33 PM","Info","Installing carbon"
"12/18/2017 11:42:36 PM","Info","Granting Qlik account Remote Interactive Logon Right"
"12/18/2017 11:42:48 PM","Info","Adding Qlik user to Remote Desktop Users"
"12/18/2017 11:43:03 PM","Info","Adding Qlik user to local Administrators"
"12/18/2017 11:43:17 PM","Info","Starting qs-getBinary.ps1"
"12/18/2017 11:43:17 PM","Info","Qlik Sense version to install: Qlik Sense November 2017 Patch 1"
"12/18/2017 11:43:17 PM","Info","Binary found for Qlik Sense November 2017 Patch 1"
"12/18/2017 11:43:17 PM","Info","Copying binary files from c:\shared-content\binaries\Qlik Sense November 2017 Patch 1 to c:\shared-content\binaries"
"12/18/2017 11:43:20 PM","Info","Starting qs-initial-cfg.ps1"
"12/18/2017 11:43:20 PM","Info","Creating Service Account qservice"
"12/18/2017 11:43:20 PM","Info","Creating directory c:\QlikShare"
"12/18/2017 11:43:20 PM","Info","Creating QlikShare SMB Share"
"12/18/2017 11:43:21 PM","Info","Installing NuGet package provider"
"12/18/2017 11:43:43 PM","Info","Installing DesiredState module"
"12/18/2017 11:44:05 PM","Info","Installing Networking module"
"12/18/2017 11:44:14 PM","Info","Installing SMB module"
"12/18/2017 11:44:20 PM","Info","Installing Qlik-CLI module"
"12/18/2017 11:44:31 PM","Info","Installing Qlik-DSC module"
"12/18/2017 11:44:38 PM","Info","Adding service account to local administrators group."
"12/18/2017 11:44:52 PM","Info","Opening Firewall ports 443/4244, 80/4248; iPortal 3090; Session-Apps 4000; Ticket 5000-6000;"
"12/18/2017 11:44:55 PM","Info","Starting qs-install.ps1"
"12/18/2017 11:44:55 PM","Info","Installing Shared Persistence"
"12/18/2017 11:44:55 PM","Info","Installing Qlik Sense Server from c:\shared-content\binaries"
"12/18/2017 11:53:08 PM","Info","Starting qs-post-cfg.ps1"
"12/18/2017 11:53:08 PM","Info","Waiting for installation to finish and services to come up..."
"12/18/2017 11:53:08 PM","Warn","StatusCode is 0"
"12/18/2017 11:53:13 PM","Warn","Server down, waiting 20 seconds"
"12/18/2017 11:53:33 PM","Warn","StatusCode is 0"
"12/18/2017 11:53:38 PM","Warn","Server down, waiting 20 seconds"
"12/18/2017 11:53:58 PM","Warn","StatusCode is 0"
"12/18/2017 11:54:03 PM","Warn","Server down, waiting 20 seconds"
"12/18/2017 11:54:23 PM","Warn","StatusCode is 0"
"12/18/2017 11:54:28 PM","Warn","Server down, waiting 20 seconds"
"12/18/2017 11:54:48 PM","Warn","StatusCode is 0"
"12/18/2017 11:54:49 PM","Info","Qlik Sense Proxy responding on QMI-QS-SESSAPP2, status code: 200"
"12/18/2017 11:54:49 PM","Info","Connecting to Qlik Sense Repository Service on QMI-QS-SESSAPP2"
"12/18/2017 11:54:53 PM","Info","Setting license: 9999000000001069"
"12/18/2017 11:54:54 PM","Info","Adding user license rule to grant Everyone Tokens."
"12/18/2017 11:54:55 PM","Info","Adding Qlik user."
"12/18/2017 11:54:55 PM","Info","Granting Root Admin role to Qlik user"
"12/18/2017 11:54:56 PM","Info","Importing extensions from c:\installation\extensions"
"12/18/2017 11:54:57 PM","Info","Importing extensions from c:\shared-content\extensions"
"12/18/2017 11:54:57 PM","Info","Connecting as user Qlik to QRS"
"12/18/2017 11:54:57 PM","Info","Importing applications from c:\installation\applications"
"12/18/2017 11:54:58 PM","Info","Importing C:\installation\apps\EnergyData Metadata.qvf"
"12/18/2017 11:55:08 PM","Info","Importing applications from c:\shared-content\applications"
"12/18/2017 11:55:09 PM","Info","Adding Websocket Origin White List"
"12/18/2017 11:55:20 PM","Info","Enabling HTTP access on Central Node proxy"
"12/18/2017 11:55:21 PM","Info","Starting qs-update.ps1"
"12/18/2017 11:55:21 PM","Info","Installing Update"
"12/18/2017 11:56:09 PM","Info","Restarting Qlik Services"
"12/18/2017 11:56:23 PM","Info","StatusCode is 0"
"12/18/2017 11:56:32 PM","Warn","Server down, waiting 20 seconds"
"12/18/2017 11:56:57 PM","Info","StatusCode is 0"
"12/18/2017 11:57:01 PM","Warn","Server down, waiting 20 seconds"
"12/18/2017 11:57:21 PM","Info","StatusCode is 0"
"12/18/2017 11:57:21 PM","Info","Qlik Sense Proxy responding on QMI-QS-SESSAPP2, status code: 200"
"12/19/2017 12:07:59 AM","Info","Starting q-provisioned.ps1"
"12/19/2017 12:07:59 AM","Info","Updating Windows License"
"12/19/2017 12:08:00 AM","Info","Checking for Windows Server License."
"12/19/2017 12:08:00 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"12/19/2017 12:08:00 AM","Info","Updating Host file"
"12/19/2017 12:08:00 AM","Info","Starting q-updateHosts"
"12/19/2017 12:08:01 AM","Info","Updating HOSTS file"
"12/19/2017 12:08:03 AM","Info","Server provisioning Complete."
"12/21/2017 2:08:09 AM","Info","Starting q-background.ps1"
"12/21/2017 2:08:10 AM","Info","Downloading BgInfo"
"12/21/2017 2:08:27 AM","Info","Copying BgInfo script"
"12/21/2017 2:08:27 AM","Info","Setting background and BgInfo"
"12/21/2017 2:08:39 AM","Info","Starting q-user-setup.ps1"
"12/21/2017 2:08:39 AM","Info","Disabling Password Complexity"
"12/21/2017 2:08:41 AM","Info","Installing carbon"
"12/21/2017 2:08:45 AM","Info","Granting Qlik account Remote Interactive Logon Right"
"12/21/2017 2:09:15 AM","Info","Adding Qlik user to Remote Desktop Users"
"12/21/2017 2:09:30 AM","Info","Adding Qlik user to local Administrators"
"12/21/2017 2:09:44 AM","Info","Starting qs-getBinary.ps1"
"12/21/2017 2:09:44 AM","Info","Qlik Sense version to install: Qlik Sense November 2017 Patch 1"
"12/21/2017 2:09:44 AM","Info","Binary found for Qlik Sense November 2017 Patch 1"
"12/21/2017 2:09:44 AM","Info","Copying binary files from c:\shared-content\binaries\Qlik Sense November 2017 Patch 1 to c:\shared-content\binaries"
"12/21/2017 2:09:46 AM","Info","Starting qs-initial-cfg.ps1"
"12/21/2017 2:09:46 AM","Info","Creating Service Account qservice"
"12/21/2017 2:09:46 AM","Info","Creating directory c:\QlikShare"
"12/21/2017 2:09:46 AM","Info","Creating QlikShare SMB Share"
"12/21/2017 2:09:47 AM","Info","Installing NuGet package provider"
"12/21/2017 2:10:07 AM","Info","Installing DesiredState module"
"12/21/2017 2:10:31 AM","Info","Installing Networking module"
"12/21/2017 2:10:41 AM","Info","Installing SMB module"
"12/21/2017 2:10:50 AM","Info","Installing Qlik-CLI module"
"12/21/2017 2:11:02 AM","Info","Installing Qlik-DSC module"
"12/21/2017 2:11:09 AM","Info","Adding service account to local administrators group."
"12/21/2017 2:11:23 AM","Info","Opening Firewall ports 443/4244, 80/4248; iPortal 3090; Session-Apps 4000; Ticket 5000-6000;"
"12/21/2017 2:11:25 AM","Info","Starting qs-install.ps1"
"12/21/2017 2:11:25 AM","Info","Installing Shared Persistence"
